"","PFAM_IDs","Conserved_W"
"5907","PF13481","0"
"5908","PF13482","0"
"5909","PF13483","0"
"5910","PF13484","0"
"5911","PF13485","0"
"5912","PF13486","0"
"5913","PF13487","0"
"5914","PF13488","0"
"5915","PF13489","0"
"5916","PF13490","0"
"5917","PF13491","0"
"5918","PF13492","0"
"5919","PF13493","0"
"5920","PF13495","0"
"5921","PF13499","0"
"5922","PF13500","0"
"5923","PF13501","0"
"5924","PF13502","0"
"5925","PF13503","0"
"5926","PF13505","0"
"5927","PF13506","0"
"5928","PF13507","0"
"5929","PF13508","0"
"5930","PF13509","0"
"5931","PF13510","0"
"5932","PF13511","0"
"5933","PF13514","0"
"5934","PF13515","0"
"5935","PF13516","0"
"5936","PF13517","0"
"5937","PF13518","0"
"5938","PF13519","0"
"5939","PF13520","0"
"5940","PF13521","0"
"5941","PF13522","0"
"5942","PF13523","0"
"5943","PF13524","0"
"5944","PF13525","0"
"5945","PF13527","0"
"5946","PF13528","0"
"5947","PF13529","0"
"5948","PF13530","0"
"5949","PF13531","0"
"5950","PF13532","0"
"5951","PF13533","0"
"5952","PF13534","0"
"5953","PF13535","0"
"5954","PF13536","0"
"5955","PF13537","0"
"5956","PF13538","0"
"5957","PF13539","0"
"5958","PF13540","0"
"5959","PF13541","0"
"5960","PF13542","0"
"5961","PF13545","0"
"5962","PF13546","0"
"5963","PF13547","0"
"5964","PF13548","0"
"5965","PF13549","0"
"5966","PF13550","0"
"5967","PF13551","0"
"5968","PF13552","0"
"5969","PF13555","0"
"5970","PF13556","0"
"5971","PF13557","0"
"5972","PF13558","0"
"5973","PF13559","0"
"5974","PF13560","0"
"5975","PF13561","0"
"5976","PF13562","0"
"5977","PF13563","0"
"5978","PF13564","0"
"5979","PF13565","0"
"5980","PF13566","0"
"5981","PF13567","0"
"5982","PF13568","0"
"5983","PF13569","0"
"5984","PF13570","0"
"5985","PF13571","0"
"5986","PF13572","0"
"5987","PF13573","0"
"5988","PF13575","0"
"5989","PF13576","0"
"5990","PF13577","0"
"5991","PF13578","0"
"5992","PF13579","0"
"5993","PF13580","0"
"5994","PF13581","0"
"5995","PF13582","0"
"5996","PF13583","0"
"5997","PF13584","0"
"5998","PF13585","0"
"5999","PF13586","0"
"6000","PF13588","0"
"6001","PF13589","0"
"6002","PF13590","0"
"6003","PF13591","0"
"6004","PF13592","0"
"6005","PF13593","0"
"6006","PF13595","0"
"6007","PF13596","0"
"6008","PF13597","0"
"6009","PF13598","0"
"6010","PF13599","0"
"6011","PF13600","0"
"6012","PF13601","0"
"6013","PF13602","0"
"6014","PF13603","0"
"6015","PF13604","0"
"6016","PF13605","0"
"6017","PF13606","0"
"6018","PF13607","0"
"6019","PF13609","0"
"6020","PF13610","0"
"6021","PF13612","0"
"6022","PF13613","0"
"6023","PF13614","0"
"6024","PF13616","0"
"6025","PF13617","0"
"6026","PF13618","0"
"6027","PF13619","0"
"6028","PF13620","0"
"6029","PF13621","0"
"6030","PF13622","0"
"6031","PF13623","0"
"6032","PF13624","0"
"6033","PF13625","0"
"6034","PF13627","0"
"6035","PF13628","0"
"6036","PF13629","0"
"6037","PF13630","0"
"6038","PF13631","0"
"6039","PF13632","0"
"6040","PF13635","0"
"6041","PF13636","0"
"6042","PF13637","0"
"6043","PF13638","0"
"6044","PF13640","0"
"6045","PF13641","0"
"6046","PF13643","0"
"6047","PF13644","0"
"6048","PF13645","0"
"6049","PF13646","0"
"6050","PF13648","0"
"6051","PF13649","0"
"6052","PF13650","0"
"6053","PF13651","0"
"6054","PF13653","1"
"6055","PF13654","0"
"6056","PF13655","0"
"6057","PF13656","0"
"6058","PF13657","0"
"6059","PF13660","0"
"6060","PF13661","1"
"6061","PF13662","0"
"6062","PF13663","0"
"6063","PF13664","0"
"6064","PF13665","0"
"6065","PF13667","0"
"6066","PF13668","0"
"6067","PF13669","0"
"6068","PF13670","0"
"6069","PF13671","0"
"6070","PF13672","0"
"6071","PF13673","0"
"6072","PF13675","0"
"6073","PF13676","0"
"6074","PF13677","0"
"6075","PF13679","0"
"6076","PF13681","0"
"6077","PF13682","0"
"6078","PF13683","0"
"6079","PF13684","0"
"6080","PF13685","0"
"6081","PF13686","0"
"6082","PF13687","0"
"6083","PF13688","0"
"6084","PF13689","0"
"6085","PF13690","0"
"6086","PF13692","0"
"6087","PF13693","0"
"6088","PF13698","0"
"6089","PF13699","0"
"6090","PF13700","0"
"6091","PF13701","0"
"6092","PF13702","0"
"6093","PF13704","0"
"6094","PF13707","0"
"6095","PF13708","0"
"6096","PF13709","0"
"6097","PF13710","0"
"6098","PF13711","0"
"6099","PF13712","0"
"6100","PF13714","0"
"6101","PF13715","0"
"6102","PF13717","0"
"6103","PF13718","0"
"6104","PF13719","0"
"6105","PF13721","0"
"6106","PF13722","0"
"6107","PF13723","0"
"6108","PF13726","0"
"6109","PF13727","0"
"6110","PF13728","0"
"6111","PF13729","0"
"6112","PF13730","0"
"6113","PF13731","0"
"6114","PF13732","0"
"6115","PF13734","0"
"6116","PF13735","0"
"6117","PF13737","0"
"6118","PF13738","0"
"6119","PF13739","0"
"6120","PF13740","0"
"6121","PF13742","0"
"6122","PF13743","0"
"6123","PF13744","0"
"6124","PF13746","0"
"6125","PF13747","0"
"6126","PF13749","0"
"6127","PF13750","0"
"6128","PF13751","0"
"6129","PF13753","0"
"6130","PF13755","0"
"6131","PF13756","0"
"6132","PF13759","0"
"6133","PF13761","0"
"6134","PF13763","0"
"6135","PF13767","0"
"6136","PF13768","0"
"6137","PF13769","0"
"6138","PF13770","0"
"6139","PF13772","0"
"6140","PF13773","1"
"6141","PF13776","0"
"6142","PF13778","0"
"6143","PF13779","0"
"6144","PF13780","0"
"6145","PF13781","0"
"6146","PF13782","0"
"6147","PF13783","0"
"6148","PF13784","0"
"6149","PF13785","0"
"6150","PF13786","0"
"6151","PF13787","0"
"6152","PF13788","0"
"6153","PF13789","0"
"6154","PF13790","0"
"6155","PF13791","0"
"6156","PF13793","0"
"6157","PF13794","0"
"6158","PF13795","0"
"6159","PF13796","0"
"6160","PF13797","0"
"6161","PF13798","0"
"6162","PF13799","0"
"6163","PF13800","0"
"6164","PF13801","0"
"6165","PF13802","0"
"6166","PF13803","0"
"6167","PF13806","0"
"6168","PF13807","0"
"6169","PF13808","0"
"6170","PF13809","0"
"6171","PF13810","0"
"6172","PF13811","0"
"6173","PF13814","0"
"6174","PF13817","0"
"6175","PF13822","0"
"6176","PF13826","0"
"6177","PF13827","0"
"6178","PF13828","0"
"6179","PF13829","0"
"6180","PF13830","0"
"6181","PF13833","0"
"6182","PF13834","0"
"6183","PF13835","0"
"6184","PF13840","0"
"6185","PF13844","0"
"6186","PF13845","0"
"6187","PF13847","0"
"6188","PF13852","0"
"6189","PF13855","0"
"6190","PF13857","0"
"6191","PF13858","0"
"6192","PF13860","0"
"6193","PF13861","0"
"6194","PF13871","0"
"6195","PF13872","0"
"6196","PF13875","0"
"6197","PF13883","0"
"6198","PF13884","0"
"6199","PF13899","0"
"6200","PF13905","0"
"6201","PF13906","1"
"6202","PF13910","0"
"6203","PF13911","0"
"6204","PF13921","0"
"6205","PF13924","0"
"6206","PF13927","1"
"6207","PF13930","0"
"6208","PF13932","0"
"6209","PF13936","0"
"6210","PF13937","0"
"6211","PF13938","0"
"6212","PF13941","0"
"6213","PF13946","0"
"6214","PF13948","0"
"6215","PF13953","0"
"6216","PF13954","0"
"6217","PF13964","0"
"6218","PF13970","0"
"6219","PF13972","0"
"6220","PF13975","0"
"6221","PF13977","0"
"6222","PF13986","0"
"6223","PF13988","0"
"6224","PF13994","0"
"6225","PF13997","0"
"6226","PF14003","1"
"6227","PF14004","0"
"6228","PF14005","0"
"6229","PF14006","1"
"6230","PF14007","0"
"6231","PF14010","0"
"6232","PF14011","0"
"6233","PF14012","0"
"6234","PF14013","0"
"6235","PF14014","0"
"6236","PF14015","0"
"6237","PF14016","0"
"6238","PF14017","0"
"6239","PF14018","0"
"6240","PF14019","0"
"6241","PF14020","0"
"6242","PF14021","0"
"6243","PF14022","0"
"6244","PF14023","0"
"6245","PF14024","0"
"6246","PF14025","0"
"6247","PF14026","0"
"6248","PF14027","0"
"6249","PF14028","0"
"6250","PF14029","0"
"6251","PF14030","0"
"6252","PF14031","0"
"6253","PF14032","0"
"6254","PF14034","0"
"6255","PF14035","0"
"6256","PF14036","0"
"6257","PF14038","0"
"6258","PF14039","0"
"6259","PF14040","0"
"6260","PF14041","0"
"6261","PF14042","0"
"6262","PF14043","0"
"6263","PF14044","0"
"6264","PF14045","0"
"6265","PF14052","0"
"6266","PF14054","0"
"6267","PF14056","0"
"6268","PF14057","0"
"6269","PF14058","0"
"6270","PF14059","0"
"6271","PF14060","0"
"6272","PF14062","0"
"6273","PF14063","0"
"6274","PF14064","0"
"6275","PF14065","0"
"6276","PF14066","0"
"6277","PF14067","0"
"6278","PF14068","1"
"6279","PF14069","0"
"6280","PF14070","0"
"6281","PF14071","0"
"6282","PF14072","0"
"6283","PF14076","0"
"6284","PF14078","0"
"6285","PF14079","0"
"6286","PF14080","0"
"6287","PF14081","0"
"6288","PF14082","0"
"6289","PF14084","0"
"6290","PF14085","0"
"6291","PF14086","0"
"6292","PF14087","0"
"6293","PF14088","0"
"6294","PF14089","0"
"6295","PF14090","0"
"6296","PF14091","0"
"6297","PF14092","0"
"6298","PF14093","0"
"6299","PF14094","0"
"6300","PF14096","0"
"6301","PF14097","0"
"6302","PF14098","0"
"6303","PF14099","0"
"6304","PF14100","0"
"6305","PF14102","0"
"6306","PF14103","0"
"6307","PF14104","0"
"6308","PF14105","0"
"6309","PF14106","0"
"6310","PF14107","0"
"6311","PF14108","0"
"6312","PF14109","1"
"6313","PF14110","0"
"6314","PF14112","0"
"6315","PF14113","0"
"6316","PF14114","0"
"6317","PF14115","0"
"6318","PF14116","0"
"6319","PF14117","0"
"6320","PF14119","0"
"6321","PF14120","0"
"6322","PF14121","0"
"6323","PF14123","1"
"6324","PF14124","0"
"6325","PF14125","0"
"6326","PF14126","0"
"6327","PF14127","0"
"6328","PF14128","0"
"6329","PF14129","0"
"6330","PF14130","0"
"6331","PF14131","0"
"6332","PF14134","0"
"6333","PF14135","0"
"6334","PF14136","0"
"6335","PF14137","0"
"6336","PF14139","0"
"6337","PF14140","0"
"6338","PF14141","0"
"6339","PF14143","0"
"6340","PF14145","0"
"6341","PF14146","0"
"6342","PF14147","0"
"6343","PF14148","0"
"6344","PF14149","0"
"6345","PF14151","0"
"6346","PF14152","0"
"6347","PF14153","0"
"6348","PF14155","0"
"6349","PF14158","0"
"6350","PF14159","0"
"6351","PF14163","0"
"6352","PF14165","0"
"6353","PF14167","0"
"6354","PF14168","0"
"6355","PF14169","0"
"6356","PF14172","0"
"6357","PF14173","0"
"6358","PF14174","0"
"6359","PF14175","0"
"6360","PF14177","0"
"6361","PF14179","0"
"6362","PF14181","0"
"6363","PF14183","1"
"6364","PF14191","0"
"6365","PF14192","0"
"6366","PF14193","0"
"6367","PF14194","0"
"6368","PF14196","0"
"6369","PF14198","0"
"6370","PF14199","0"
"6371","PF14200","0"
"6372","PF14202","0"
"6373","PF14205","0"
"6374","PF14206","0"
"6375","PF14208","0"
"6376","PF14209","0"
"6377","PF14210","0"
"6378","PF14213","0"
"6379","PF14216","0"
"6380","PF14217","1"
"6381","PF14218","0"
"6382","PF14219","0"
"6383","PF14220","0"
"6384","PF14221","0"
"6385","PF14224","0"
"6386","PF14226","0"
"6387","PF14229","0"
"6388","PF14230","0"
"6389","PF14231","0"
"6390","PF14232","0"
"6391","PF14233","0"
"6392","PF14234","0"
"6393","PF14235","0"
"6394","PF14236","0"
"6395","PF14237","0"
"6396","PF14238","0"
"6397","PF14239","0"
"6398","PF14240","0"
"6399","PF14242","0"
"6400","PF14243","0"
"6401","PF14246","0"
"6402","PF14247","0"
"6403","PF14248","0"
"6404","PF14249","0"
"6405","PF14250","0"
"6406","PF14251","0"
"6407","PF14252","0"
"6408","PF14253","0"
"6409","PF14255","0"
"6410","PF14256","0"
"6411","PF14257","0"
"6412","PF14258","0"
"6413","PF14261","0"
"6414","PF14262","0"
"6415","PF14264","0"
"6416","PF14265","0"
"6417","PF14266","0"
"6418","PF14267","0"
"6419","PF14268","0"
"6420","PF14269","0"
"6421","PF14270","0"
"6422","PF14271","0"
"6423","PF14273","0"
"6424","PF14274","0"
"6425","PF14275","0"
"6426","PF14276","0"
"6427","PF14277","0"
"6428","PF14278","0"
"6429","PF14279","0"
"6430","PF14280","0"
"6431","PF14281","0"
"6432","PF14282","0"
"6433","PF14283","0"
"6434","PF14284","0"
"6435","PF14285","0"
"6436","PF14286","0"
"6437","PF14287","0"
"6438","PF14289","0"
"6439","PF14292","0"
"6440","PF14293","0"
"6441","PF14294","0"
"6442","PF14295","0"
"6443","PF14296","0"
"6444","PF14297","0"
"6445","PF14298","0"
"6446","PF14300","0"
"6447","PF14301","0"
"6448","PF14302","0"
"6449","PF14305","0"
"6450","PF14306","0"
"6451","PF14307","0"
"6452","PF14310","0"
"6453","PF14311","0"
"6454","PF14312","0"
"6455","PF14316","0"
"6456","PF14317","0"
"6457","PF14319","0"
"6458","PF14321","0"
"6459","PF14322","0"
"6460","PF14323","0"
"6461","PF14325","0"
"6462","PF14326","0"
"6463","PF14328","0"
"6464","PF14329","0"
"6465","PF14330","0"
"6466","PF14331","0"
"6467","PF14332","0"
"6468","PF14333","0"
"6469","PF14334","0"
"6470","PF14335","0"
"6471","PF14336","0"
"6472","PF14337","0"
"6473","PF14338","0"
"6474","PF14339","0"
"6475","PF14340","0"
"6476","PF14341","0"
"6477","PF14342","0"
"6478","PF14343","0"
"6479","PF14344","0"
"6480","PF14345","0"
"6481","PF14346","0"
"6482","PF14347","0"
"6483","PF14348","0"
"6484","PF14349","0"
"6485","PF14350","0"
"6486","PF14351","0"
"6487","PF14352","0"
"6488","PF14353","0"
"6489","PF14354","0"
"6490","PF14355","0"
"6491","PF14356","0"
"6492","PF14357","0"
"6493","PF14358","0"
"6494","PF14359","0"
"6495","PF14361","0"
"6496","PF14362","0"
"6497","PF14366","0"
"6498","PF14367","0"
"6499","PF14371","0"
"6500","PF14373","0"
"6501","PF14375","0"
"6502","PF14376","0"
"6503","PF14378","0"
"6504","PF14382","0"
"6505","PF14384","0"
"6506","PF14385","0"
"6507","PF14386","0"
"6508","PF14387","0"
"6509","PF14390","0"
"6510","PF14391","0"
"6511","PF14393","0"
"6512","PF14394","0"
"6513","PF14395","0"
"6514","PF14397","0"
"6515","PF14398","0"
"6516","PF14399","0"
"6517","PF14400","0"
"6518","PF14401","0"
"6519","PF14402","0"
"6520","PF14403","0"
"6521","PF14411","0"
"6522","PF14412","0"
"6523","PF14413","0"
"6524","PF14414","0"
"6525","PF14415","0"
"6526","PF14417","0"
"6527","PF14419","0"
"6528","PF14428","0"
"6529","PF14430","0"
"6530","PF14431","0"
"6531","PF14433","0"
"6532","PF14435","0"
"6533","PF14436","0"
"6534","PF14437","0"
"6535","PF14440","0"
"6536","PF14449","0"
"6537","PF14450","0"
"6538","PF14451","0"
"6539","PF14452","0"
"6540","PF14454","0"
"6541","PF14460","0"
"6542","PF14461","0"
"6543","PF14464","0"
"6544","PF14467","0"
"6545","PF14470","0"
"6546","PF14472","0"
"6547","PF14478","0"
"6548","PF14480","0"
"6549","PF14486","0"
"6550","PF14487","0"
"6551","PF14488","0"
"6552","PF14489","0"
"6553","PF14490","0"
"6554","PF14491","0"
"6555","PF14492","0"
"6556","PF14493","0"
"6557","PF14494","0"
"6558","PF14495","0"
"6559","PF14497","0"
"6560","PF14498","0"
"6561","PF14499","0"
"6562","PF14501","0"
"6563","PF14502","0"
"6564","PF14503","0"
"6565","PF14504","0"
"6566","PF14505","0"
"6567","PF14508","0"
"6568","PF14509","0"
"6569","PF14511","0"
"6570","PF14512","0"
"6571","PF14516","0"
"6572","PF14517","0"
"6573","PF14518","0"
"6574","PF14520","0"
"6575","PF14521","0"
"6576","PF14522","0"
"6577","PF14524","0"
"6578","PF14525","0"
"6579","PF14526","0"
"6580","PF14527","0"
"6581","PF14528","0"
"6582","PF14530","0"
"6583","PF14532","0"
"6584","PF14534","0"
"6585","PF14535","0"
"6586","PF14537","0"
"6587","PF14539","0"
"6588","PF14540","0"
"6589","PF14542","0"
"6590","PF14544","0"
"6591","PF14549","1"
"6592","PF14551","0"
"6593","PF14552","0"
"6594","PF14559","0"
"6595","PF14561","0"
"6596","PF14566","0"
"6597","PF14567","0"
"6598","PF14568","0"
"6599","PF14572","0"
"6600","PF14574","0"
"6601","PF14578","0"
"6602","PF14579","0"
"6603","PF14581","0"
"6604","PF14582","0"
"6605","PF14583","0"
"6606","PF14584","0"
"6607","PF14587","0"
"6608","PF14588","0"
"6609","PF14592","0"
"6610","PF14594","0"
"6611","PF14595","0"
"6612","PF14600","0"
"6613","PF14601","0"
"6614","PF14602","0"
"6615","PF14606","0"
"6616","PF14607","0"
"6617","PF14614","0"
"6618","PF14620","0"
"6619","PF14622","0"
"6620","PF14657","0"
"6621","PF14659","0"
"6622","PF14667","0"
"6623","PF14681","0"
"6624","PF14682","0"
"6625","PF14683","0"
"6626","PF14684","0"
"6627","PF14685","0"
"6628","PF14686","0"
"6629","PF14689","0"
"6630","PF14690","0"
"6631","PF14691","0"
"6632","PF14693","0"
"6633","PF14696","0"
"6634","PF14697","0"
"6635","PF14698","0"
"6636","PF14706","0"
"6637","PF14707","0"
"6638","PF14710","1"
"6639","PF14711","0"
"6640","PF14714","0"
"6641","PF14715","0"
"6642","PF14716","0"
"6643","PF14717","0"
"6644","PF14718","0"
"6645","PF14720","0"
"6646","PF14730","0"
"6647","PF14734","0"
"6648","PF14742","0"
"6649","PF14743","0"
"6650","PF14748","0"
"6651","PF14759","0"
"6652","PF14760","0"
"6653","PF14765","0"
"6654","PF14771","0"
"6655","PF14785","0"
"6656","PF14789","0"
"6657","PF14790","0"
"6658","PF14791","0"
"6659","PF14792","0"
"6660","PF14793","0"
"6661","PF14794","0"
"6662","PF14801","0"
"6663","PF14803","0"
"6664","PF14804","0"
"6665","PF14805","0"
"6666","PF14810","0"
"6667","PF14811","2"
"6668","PF14814","0"
"6669","PF14815","0"
"6670","PF14819","1"
"6671","PF14821","0"
"6672","PF14824","0"
"6673","PF14827","0"
"6674","PF14832","0"
"6675","PF14833","0"
"6676","PF14840","0"
"6677","PF14841","0"
"6678","PF14842","0"
"6679","PF14849","0"
"6680","PF14850","0"
"6681","PF14863","0"
"6682","PF14864","0"
"6683","PF14870","0"
"6684","PF14871","0"
"6685","PF14873","0"
"6686","PF14882","0"
"6687","PF14883","0"
"6688","PF14885","0"
"6689","PF14890","0"
"6690","PF14891","0"
"6691","PF14894","0"
"6692","PF14896","0"
"6693","PF14897","0"
"6694","PF14898","1"
"6695","PF14899","0"
"6696","PF14902","0"
"6697","PF14903","0"
"6698","PF14905","0"
"6699","PF14907","0"
"6700","PF14938","0"
"6701","PF14947","0"
"6702","PF15071","1"
"6703","PF15418","0"
"6704","PF15420","0"
"6705","PF15428","0"
"6706","PF15461","0"
"6707","PF15495","0"
"6708","PF15515","0"
"6709","PF15567","0"
"6710","PF15575","0"
"6711","PF15580","0"
"6712","PF15594","0"
"6713","PF15595","0"
"6714","PF15607","0"
"6715","PF15608","0"
"6716","PF15609","0"
"6717","PF15610","0"
"6718","PF15611","0"
"6719","PF15615","0"
"6720","PF15617","0"
"6721","PF15631","0"
"6722","PF15632","0"
"6723","PF15644","0"
"6724","PF15698","0"
"6725","PF15714","0"
"6726","PF15723","0"
"6727","PF15731","0"
"6728","PF15738","0"
"6729","PF15780","0"
"6730","PF15781","0"
"6731","PF15864","0"
"6732","PF15869","0"
"6733","PF15887","0"
"6734","PF15889","0"
"6735","PF15890","0"
"6736","PF15891","0"
"6737","PF15892","0"
"6738","PF15902","0"
"6739","PF15915","0"
"6740","PF15916","0"
"6741","PF15919","0"
"6742","PF15937","0"
"6743","PF15943","0"
"6744","PF15975","0"
"6745","PF15978","0"
"6746","PF15979","0"
"6747","PF15980","0"
"6748","PF15983","0"
"6749","PF15985","0"
"6750","PF16011","0"
"6751","PF16022","0"
"6752","PF16036","0"
"6753","PF16068","0"
"6754","PF16069","0"
"6755","PF16073","0"
"6756","PF16074","0"
"6757","PF16075","0"
"6758","PF16078","0"
"6759","PF16079","0"
"6760","PF16080","0"
"6761","PF16083","0"
"6762","PF16095","0"
"6763","PF16103","0"
"6764","PF16107","0"
"6765","PF16108","0"
"6766","PF16110","0"
"6767","PF16111","1"
"6768","PF16113","0"
"6769","PF16114","0"
"6770","PF16115","0"
"6771","PF16116","0"
"6772","PF16117","0"
"6773","PF16118","0"
"6774","PF16119","0"
"6775","PF16120","0"
"6776","PF16123","0"
"6777","PF16124","0"
"6778","PF16125","0"
"6779","PF16126","0"
"6780","PF16130","0"
"6781","PF16132","0"
"6782","PF16137","0"
"6783","PF16138","0"
"6784","PF16147","0"
"6785","PF16148","0"
"6786","PF16153","0"
"6787","PF16155","0"
"6788","PF16156","0"
"6789","PF16157","0"
"6790","PF16158","1"
"6791","PF16161","0"
"6792","PF16162","0"
"6793","PF16166","0"
"6794","PF16169","0"
"6795","PF16170","0"
"6796","PF16173","0"
"6797","PF16177","0"
"6798","PF16184","0"
"6799","PF16187","0"
"6800","PF16188","0"
"6801","PF16189","0"
"6802","PF16192","0"
"6803","PF16193","0"
"6804","PF16197","0"
"6805","PF16198","0"
"6806","PF16199","0"
"6807","PF16200","0"
"6808","PF16203","0"
"6809","PF16215","0"
"6810","PF16216","0"
"6811","PF16217","0"
"6812","PF16220","1"
"6813","PF16221","0"
"6814","PF16227","0"
"6815","PF16233","0"
"6816","PF16234","0"
"6817","PF16239","0"
"6818","PF16242","0"
"6819","PF16248","0"
"6820","PF16250","0"
"6821","PF16254","0"
"6822","PF16256","0"
"6823","PF16257","0"
"6824","PF16258","0"
"6825","PF16259","0"
"6826","PF16260","0"
"6827","PF16261","0"
"6828","PF16262","1"
"6829","PF16263","0"
"6830","PF16264","0"
"6831","PF16266","0"
"6832","PF16267","0"
"6833","PF16268","0"
"6834","PF16269","0"
"6835","PF16271","0"
"6836","PF16277","0"
"6837","PF16285","0"
"6838","PF16286","0"
"6839","PF16289","0"
"6840","PF16291","0"
"6841","PF16295","0"
"6842","PF16296","0"
"6843","PF16313","0"
"6844","PF16314","0"
"6845","PF16316","0"
"6846","PF16317","0"
"6847","PF16318","0"
"6848","PF16320","0"
"6849","PF16321","0"
"6850","PF16323","0"
"6851","PF16325","0"
"6852","PF16326","0"
"6853","PF16327","0"
"6854","PF16330","0"
"6855","PF16331","0"
"6856","PF16332","0"
"6857","PF16334","1"
"6858","PF16335","0"
"6859","PF16344","0"
"6860","PF16347","0"
"6861","PF16350","0"
"6862","PF16353","0"
"6863","PF16355","0"
"6864","PF16356","0"
"6865","PF16357","0"
"6866","PF16358","0"
"6867","PF16360","0"
"6868","PF16361","1"
"6869","PF16363","0"
"6870","PF16369","0"
"6871","PF16370","0"
"6872","PF16371","0"
"6873","PF16373","0"
"6874","PF16375","0"
"6875","PF16378","0"
"6876","PF16387","0"
"6877","PF16389","0"
"6878","PF16391","1"
"6879","PF16395","0"
"6880","PF16398","0"
"6881","PF16401","0"
"6882","PF16403","0"
"6883","PF16407","1"
"6884","PF16409","0"
"6885","PF16410","0"
"6886","PF16411","0"
"6887","PF16412","0"
"6888","PF16448","0"
"6889","PF16450","0"
"6890","PF16461","0"
"6891","PF16468","0"
"6892","PF16472","0"
"6893","PF16473","0"
"6894","PF16481","0"
"6895","PF16483","0"
"6896","PF16490","2"
"6897","PF16491","0"
"6898","PF16499","0"
"6899","PF16510","0"
"6900","PF16524","1"
"6901","PF16525","0"
"6902","PF16527","0"
"6903","PF16537","0"
"6904","PF16538","0"
"6905","PF16539","0"
"6906","PF16542","0"
"6907","PF16548","0"
"6908","PF16554","0"
"6909","PF16555","0"
"6910","PF16561","0"
"6911","PF16565","0"
"6912","PF16569","0"
"6913","PF16571","0"
"6914","PF16575","0"
"6915","PF16576","0"
"6916","PF16581","0"
"6917","PF16582","0"
"6918","PF16584","0"
"6919","PF16586","0"
"6920","PF16591","0"
"6921","PF16592","0"
"6922","PF16593","0"
"6923","PF16639","0"
"6924","PF16640","0"
"6925","PF16653","0"
"6926","PF16654","0"
"6927","PF16655","0"
"6928","PF16656","0"
"6929","PF16657","0"
"6930","PF16658","0"
"6931","PF16661","0"
"6932","PF16670","0"
"6933","PF16691","1"
"6934","PF16693","0"
"6935","PF16694","0"
"6936","PF16697","0"
"6937","PF16701","0"
"6938","PF16702","0"
"6939","PF16708","0"
"6940","PF16715","0"
"6941","PF16729","0"
"6942","PF16732","0"
"6943","PF16733","0"
"6944","PF16734","0"
"6945","PF16736","0"
"6946","PF16738","0"
"6947","PF16745","0"
"6948","PF16750","0"
"6949","PF16751","1"
"6950","PF16757","0"
"6951","PF16760","0"
"6952","PF16778","0"
"6953","PF16785","0"
"6954","PF16789","0"
"6955","PF16793","0"
"6956","PF16795","0"
"6957","PF16798","0"
"6958","PF16802","2"
"6959","PF16811","0"
"6960","PF16816","0"
"6961","PF16819","0"
"6962","PF16820","1"
"6963","PF16822","0"
"6964","PF16823","0"
"6965","PF16827","1"
"6966","PF16841","0"
"6967","PF16844","0"
"6968","PF16859","0"
"6969","PF16861","0"
"6970","PF16864","0"
"6971","PF16867","0"
"6972","PF16868","0"
"6973","PF16870","0"
"6974","PF16871","0"
"6975","PF16872","0"
"6976","PF16874","0"
"6977","PF16875","0"
"6978","PF16881","0"
"6979","PF16884","0"
"6980","PF16886","0"
"6981","PF16888","0"
"6982","PF16889","0"
"6983","PF16896","1"
"6984","PF16897","0"
"6985","PF16901","0"
"6986","PF16906","0"
"6987","PF16911","0"
"6988","PF16912","0"
"6989","PF16916","0"
"6990","PF16917","0"
"6991","PF16918","0"
"6992","PF16919","0"
"6993","PF16921","0"
"6994","PF16924","0"
"6995","PF16925","0"
"6996","PF16926","0"
"6997","PF16927","0"
"6998","PF16930","0"
"6999","PF16932","0"
"7000","PF16933","0"
"7001","PF16935","0"
"7002","PF16945","0"
"7003","PF16947","0"
"7004","PF16949","0"
"7005","PF16951","0"
"7006","PF16952","0"
"7007","PF16955","0"
"7008","PF16956","0"
"7009","PF16957","0"
"7010","PF16962","0"
"7011","PF16967","0"
"7012","PF16970","0"
"7013","PF16976","0"
"7014","PF16980","0"
"7015","PF16982","0"
"7016","PF16983","0"
"7017","PF16989","0"
"7018","PF16990","0"
"7019","PF16992","0"
"7020","PF16993","0"
"7021","PF16995","0"
"7022","PF16998","1"
"7023","PF16999","0"
"7024","PF17032","0"
"7025","PF17033","0"
"7026","PF17042","0"
"7027","PF17048","0"
"7028","PF17070","0"
"7029","PF17090","1"
"7030","PF17092","0"
"7031","PF17099","0"
"7032","PF17101","1"
"7033","PF17102","0"
"7034","PF17103","0"
"7035","PF17113","0"
"7036","PF17116","0"
"7037","PF17124","0"
"7038","PF17125","0"
"7039","PF17126","0"
"7040","PF17127","0"
"7041","PF17128","0"
"7042","PF17131","0"
"7043","PF17132","0"
"7044","PF17135","0"
"7045","PF17136","0"
"7046","PF17137","0"
"7047","PF17140","0"
"7048","PF17144","0"
"7049","PF17146","0"
"7050","PF17147","0"
"7051","PF17148","0"
"7052","PF17149","1"
"7053","PF17150","0"
"7054","PF17152","0"
"7055","PF17158","0"
"7056","PF17159","0"
"7057","PF17161","0"
"7058","PF17162","0"
"7059","PF17164","0"
"7060","PF17166","0"
"7061","PF17167","0"
"7062","PF17168","1"
"7063","PF17170","0"
"7064","PF17171","0"
"7065","PF17172","0"
"7066","PF17173","0"
"7067","PF17174","0"
"7068","PF17176","0"
"7069","PF17179","0"
"7070","PF17185","0"
"7071","PF17186","0"
